Daily_Attendance_ID,Employee_ID,Attendance_Date,Attendance_Day,Start_Time,End_Time
35893,925,12-04-2023,Wednesday,07:42,16:00
35894,925,13-04-2023,Thursday,09:38,17:36
35895,925,16-04-2023,Sunday,09:57,17:09
35896,925,17-04-2023,Monday,08:11,16:52
35897,925,18-04-2023,Tuesday,09:32,15:02
35898,925,19-04-2023,Wednesday,08:13,16:09
35899,925,20-04-2023,Thursday,07:04,15:47
35900,925,23-04-2023,Sunday,09:48,17:14
35901,925,24-04-2023,Monday,09:34,16:00
35902,925,25-04-2023,Tuesday,08:12,17:52
35903,925,26-04-2023,Wednesday,08:29,17:03
35904,925,27-04-2023,Thursday,07:12,15:41
35905,770,01-03-2023,Wednesday,07:51,15:38
35906,770,02-03-2023,Thursday,09:47,15:27
35907,770,05-03-2023,Sunday,09:03,15:32
35908,770,06-03-2023,Monday,07:16,17:12
35909,770,07-03-2023,Tuesday,09:57,16:48
35910,770,08-03-2023,Wednesday,07:38,15:07
35911,770,09-03-2023,Thursday,07:38,17:28
35912,770,12-03-2023,Sunday,07:52,15:58
35913,770,13-03-2023,Monday,07:05,16:47
35914,770,14-03-2023,Tuesday,07:27,16:05
35915,770,15-03-2023,Wednesday,09:12,15:14
35916,770,16-03-2023,Thursday,09:03,16:52
35917,770,19-03-2023,Sunday,08:34,17:01
35918,770,20-03-2023,Monday,08:40,17:03
35919,770,21-03-2023,Tuesday,08:33,17:26
35920,770,22-03-2023,Wednesday,09:05,15:27
35921,770,23-03-2023,Thursday,09:13,17:57
35922,770,26-03-2023,Sunday,07:45,15:56
35923,770,27-03-2023,Monday,07:24,17:02
35924,770,28-03-2023,Tuesday,09:58,15:47
35925,770,29-03-2023,Wednesday,09:00,16:16
35926,770,30-03-2023,Thursday,08:15,16:50
35927,770,02-04-2023,Sunday,07:55,17:25
35928,770,03-04-2023,Monday,09:53,17:03
35929,770,04-04-2023,Tuesday,07:04,17:51
35930,770,05-04-2023,Wednesday,08:05,15:08
35931,770,06-04-2023,Thursday,07:48,17:39
35932,770,09-04-2023,Sunday,07:23,17:03
35933,770,10-04-2023,Monday,07:21,17:02
35934,770,11-04-2023,Tuesday,09:49,17:07
35935,770,12-04-2023,Wednesday,09:54,16:46
35936,770,13-04-2023,Thursday,09:18,16:16
35937,770,16-04-2023,Sunday,09:03,16:03
35938,770,17-04-2023,Monday,07:08,17:11
35939,770,18-04-2023,Tuesday,07:28,16:58
35940,770,19-04-2023,Wednesday,09:46,17:01
35941,770,20-04-2023,Thursday,07:48,17:38
35942,770,23-04-2023,Sunday,08:52,15:02
35943,770,24-04-2023,Monday,07:47,15:01
35944,770,25-04-2023,Tuesday,07:21,17:56
35945,770,26-04-2023,Wednesday,07:16,17:46
35946,770,27-04-2023,Thursday,07:15,17:21
35947,181,01-03-2023,Wednesday,07:09,17:53
35948,181,02-03-2023,Thursday,09:42,15:25
35949,181,05-03-2023,Sunday,07:03,15:51
35950,181,06-03-2023,Monday,08:23,17:34
35951,181,07-03-2023,Tuesday,08:12,15:38
35952,181,08-03-2023,Wednesday,07:52,15:04
35953,181,09-03-2023,Thursday,08:32,15:50
35954,181,12-03-2023,Sunday,08:30,17:57
35955,181,13-03-2023,Monday,07:22,15:06
35956,181,14-03-2023,Tuesday,07:36,17:31
35957,181,15-03-2023,Wednesday,07:59,15:32
35958,181,16-03-2023,Thursday,08:52,17:05
35959,181,19-03-2023,Sunday,07:40,17:31
35960,181,20-03-2023,Monday,07:54,15:15
35961,181,21-03-2023,Tuesday,09:53,17:02
35962,181,22-03-2023,Wednesday,09:24,15:35
35963,181,23-03-2023,Thursday,07:06,17:46
35964,181,26-03-2023,Sunday,07:33,16:17
35965,181,27-03-2023,Monday,07:31,15:22
35966,181,28-03-2023,Tuesday,07:05,16:47
35967,181,29-03-2023,Wednesday,09:05,16:22
35968,181,30-03-2023,Thursday,07:26,16:40
35969,181,02-04-2023,Sunday,07:54,17:31
35970,181,03-04-2023,Monday,08:41,17:37
35971,181,04-04-2023,Tuesday,08:16,16:06
35972,181,05-04-2023,Wednesday,07:25,17:42
35973,181,06-04-2023,Thursday,07:14,16:26
35974,181,09-04-2023,Sunday,07:29,16:38
35975,181,10-04-2023,Monday,09:48,15:45
35976,181,11-04-2023,Tuesday,09:38,15:54
35977,181,12-04-2023,Wednesday,09:27,16:39
35978,181,13-04-2023,Thursday,09:50,17:02
35979,181,16-04-2023,Sunday,07:15,17:13
35980,181,17-04-2023,Monday,07:54,15:30
35981,181,18-04-2023,Tuesday,07:17,15:42
35982,181,19-04-2023,Wednesday,09:37,16:05
35983,181,20-04-2023,Thursday,09:16,15:22
35984,181,23-04-2023,Sunday,07:41,16:14
35985,181,24-04-2023,Monday,09:52,16:32
35986,181,25-04-2023,Tuesday,09:19,17:11
35987,181,26-04-2023,Wednesday,08:04,15:57
35988,181,27-04-2023,Thursday,08:09,17:12
35989,702,01-03-2023,Wednesday,07:18,16:21
35990,702,02-03-2023,Thursday,08:01,16:34
35991,702,05-03-2023,Sunday,07:17,16:05
35992,702,06-03-2023,Monday,07:39,17:07
35993,702,07-03-2023,Tuesday,09:25,16:03
35994,702,08-03-2023,Wednesday,09:10,15:57
35995,702,09-03-2023,Thursday,09:13,15:31
35996,702,12-03-2023,Sunday,09:25,16:41
35997,702,13-03-2023,Monday,07:30,15:45
35998,702,14-03-2023,Tuesday,09:41,17:09
35999,702,15-03-2023,Wednesday,09:02,15:39
36000,702,16-03-2023,Thursday,07:57,15:39
36001,702,19-03-2023,Sunday,08:13,16:28
36002,702,20-03-2023,Monday,08:07,16:43
36003,702,21-03-2023,Tuesday,09:37,16:10
36004,702,22-03-2023,Wednesday,09:18,15:14
36005,702,23-03-2023,Thursday,08:48,17:32
36006,702,26-03-2023,Sunday,08:06,15:22
36007,702,27-03-2023,Monday,07:19,15:57
36008,702,28-03-2023,Tuesday,09:12,16:24
36009,702,29-03-2023,Wednesday,08:11,15:25
36010,702,30-03-2023,Thursday,08:38,16:12
36011,702,02-04-2023,Sunday,07:10,16:43
36012,702,03-04-2023,Monday,08:21,15:45
36013,702,04-04-2023,Tuesday,08:48,17:34
36014,702,05-04-2023,Wednesday,07:55,17:09
36015,702,06-04-2023,Thursday,09:19,15:25
36016,702,09-04-2023,Sunday,07:09,16:45
36017,702,10-04-2023,Monday,08:06,15:07
36018,702,11-04-2023,Tuesday,08:43,16:33
36019,702,12-04-2023,Wednesday,09:59,15:22
36020,702,13-04-2023,Thursday,07:56,16:16
36021,702,16-04-2023,Sunday,07:39,17:22
36022,702,17-04-2023,Monday,08:54,16:20
36023,702,18-04-2023,Tuesday,08:39,17:39
36024,702,19-04-2023,Wednesday,09:47,17:44
36025,702,20-04-2023,Thursday,08:41,17:04
36026,702,23-04-2023,Sunday,08:33,15:39
36027,702,24-04-2023,Monday,07:33,16:37
36028,702,25-04-2023,Tuesday,08:19,17:39
36029,702,26-04-2023,Wednesday,07:29,15:22
36030,702,27-04-2023,Thursday,09:40,17:22
36031,459,01-03-2023,Wednesday,08:32,16:41
36032,459,02-03-2023,Thursday,08:42,17:50
36033,459,05-03-2023,Sunday,07:19,16:16
36034,459,06-03-2023,Monday,08:00,16:29
36035,459,07-03-2023,Tuesday,08:49,17:31
36036,459,08-03-2023,Wednesday,08:58,17:25
36037,459,09-03-2023,Thursday,08:08,16:57
36038,459,12-03-2023,Sunday,09:01,16:15
36039,459,13-03-2023,Monday,08:27,17:21
36040,459,14-03-2023,Tuesday,09:05,16:54
36041,459,15-03-2023,Wednesday,08:13,16:58
36042,459,16-03-2023,Thursday,09:18,15:09
36043,459,19-03-2023,Sunday,09:34,17:48
36044,459,20-03-2023,Monday,07:20,17:30
36045,459,21-03-2023,Tuesday,07:22,17:48
36046,459,22-03-2023,Wednesday,07:55,15:36
36047,459,23-03-2023,Thursday,07:34,17:31
36048,459,26-03-2023,Sunday,09:05,16:34
36049,459,27-03-2023,Monday,09:38,15:17
36050,459,28-03-2023,Tuesday,07:29,17:22
36051,459,29-03-2023,Wednesday,09:27,16:00
36052,459,30-03-2023,Thursday,07:31,17:59
36053,459,02-04-2023,Sunday,07:05,17:38
36054,459,03-04-2023,Monday,07:19,16:40
36055,459,04-04-2023,Tuesday,07:59,15:42
36056,459,05-04-2023,Wednesday,07:35,16:18
36057,459,06-04-2023,Thursday,08:07,15:37
36058,459,09-04-2023,Sunday,07:45,16:01
36059,459,10-04-2023,Monday,08:50,16:37
36060,459,11-04-2023,Tuesday,09:09,16:06
36061,459,12-04-2023,Wednesday,09:09,16:37
36062,459,13-04-2023,Thursday,09:36,15:36
36063,459,16-04-2023,Sunday,08:29,15:42
36064,459,17-04-2023,Monday,07:24,16:56
36065,459,18-04-2023,Tuesday,07:03,17:34
36066,459,19-04-2023,Wednesday,09:13,17:35
36067,459,20-04-2023,Thursday,08:45,15:27
36068,459,23-04-2023,Sunday,07:59,16:30
36069,459,24-04-2023,Monday,08:14,16:06
36070,459,25-04-2023,Tuesday,07:50,15:55
36071,459,26-04-2023,Wednesday,09:25,17:53
36072,459,27-04-2023,Thursday,09:01,17:33
36073,622,01-03-2023,Wednesday,09:57,15:25
36074,622,02-03-2023,Thursday,08:42,16:12
36075,622,05-03-2023,Sunday,09:38,17:24
36076,622,06-03-2023,Monday,07:00,15:02
36077,622,07-03-2023,Tuesday,07:36,17:50
36078,622,08-03-2023,Wednesday,07:28,15:24
36079,622,09-03-2023,Thursday,07:38,17:02
36080,622,12-03-2023,Sunday,09:07,17:46
36081,622,13-03-2023,Monday,08:56,16:26
36082,622,14-03-2023,Tuesday,08:56,16:46
36083,622,15-03-2023,Wednesday,07:28,17:37
36084,622,16-03-2023,Thursday,08:02,15:53
36085,622,19-03-2023,Sunday,08:26,17:30
36086,622,20-03-2023,Monday,09:50,15:27
36087,622,21-03-2023,Tuesday,09:42,17:17
36088,622,22-03-2023,Wednesday,09:17,17:59
36089,622,23-03-2023,Thursday,09:29,16:35
36090,622,26-03-2023,Sunday,08:17,16:26
36091,622,27-03-2023,Monday,09:10,17:50
36092,622,28-03-2023,Tuesday,07:46,17:09
36093,622,29-03-2023,Wednesday,09:36,15:46
36094,622,30-03-2023,Thursday,09:30,15:06
36095,622,02-04-2023,Sunday,09:34,16:11
36096,622,03-04-2023,Monday,08:05,15:52
36097,622,04-04-2023,Tuesday,09:59,16:13
36098,622,05-04-2023,Wednesday,09:51,17:45
36099,622,06-04-2023,Thursday,08:28,16:56
36100,622,09-04-2023,Sunday,07:59,15:55
36101,622,10-04-2023,Monday,08:46,17:32
36102,622,11-04-2023,Tuesday,08:53,17:57
36103,622,12-04-2023,Wednesday,09:44,16:52
36104,622,13-04-2023,Thursday,09:32,17:11
36105,622,16-04-2023,Sunday,08:55,17:46
36106,622,17-04-2023,Monday,09:30,15:45
36107,622,18-04-2023,Tuesday,08:16,16:04
36108,622,19-04-2023,Wednesday,08:18,16:12
36109,622,20-04-2023,Thursday,09:18,17:07
36110,622,23-04-2023,Sunday,07:44,17:19
36111,622,24-04-2023,Monday,09:35,16:32
36112,622,25-04-2023,Tuesday,07:32,16:11
36113,622,26-04-2023,Wednesday,07:22,16:36
36114,622,27-04-2023,Thursday,09:03,16:00
36115,636,01-03-2023,Wednesday,09:34,15:50
36116,636,02-03-2023,Thursday,07:53,16:22
36117,636,05-03-2023,Sunday,08:04,17:46
36118,636,06-03-2023,Monday,09:05,15:09
36119,636,07-03-2023,Tuesday,07:48,15:52
36120,636,08-03-2023,Wednesday,07:53,17:07
36121,636,09-03-2023,Thursday,08:21,17:01
36122,636,12-03-2023,Sunday,07:04,15:43
36123,636,13-03-2023,Monday,08:20,15:56
36124,636,14-03-2023,Tuesday,08:27,15:43
36125,636,15-03-2023,Wednesday,07:28,17:49
36126,636,16-03-2023,Thursday,08:30,17:08
36127,636,19-03-2023,Sunday,07:00,16:42
36128,636,20-03-2023,Monday,07:48,16:04
36129,636,21-03-2023,Tuesday,07:40,15:38
36130,636,22-03-2023,Wednesday,09:05,17:19
36131,636,23-03-2023,Thursday,09:30,15:49
36132,636,26-03-2023,Sunday,07:23,17:18
36133,636,27-03-2023,Monday,09:22,15:11
36134,636,28-03-2023,Tuesday,09:40,15:21
36135,636,29-03-2023,Wednesday,08:26,16:39
36136,636,30-03-2023,Thursday,09:36,16:48
36137,636,02-04-2023,Sunday,09:34,17:22
36138,636,03-04-2023,Monday,08:42,17:08
36139,636,04-04-2023,Tuesday,08:09,17:00
36140,636,05-04-2023,Wednesday,09:01,16:42
36141,636,06-04-2023,Thursday,09:25,16:36
36142,636,09-04-2023,Sunday,08:27,16:30
36143,636,10-04-2023,Monday,07:04,16:54
36144,636,11-04-2023,Tuesday,08:19,17:57
36145,636,12-04-2023,Wednesday,08:29,17:38
36146,636,13-04-2023,Thursday,09:27,15:47
36147,636,16-04-2023,Sunday,09:01,15:49
36148,636,17-04-2023,Monday,08:26,15:35
36149,636,18-04-2023,Tuesday,09:29,17:42
36150,636,19-04-2023,Wednesday,08:21,16:34
36151,636,20-04-2023,Thursday,09:37,17:54
36152,636,23-04-2023,Sunday,08:37,15:49
36153,636,24-04-2023,Monday,07:01,17:29
36154,636,25-04-2023,Tuesday,08:32,17:51
36155,636,26-04-2023,Wednesday,09:40,16:16
36156,636,27-04-2023,Thursday,08:47,17:24
36157,25,01-03-2023,Wednesday,07:27,15:53
36158,25,02-03-2023,Thursday,08:58,15:59
36159,25,05-03-2023,Sunday,09:59,15:30
36160,25,06-03-2023,Monday,07:33,15:48
36161,25,07-03-2023,Tuesday,07:37,15:18
36162,25,08-03-2023,Wednesday,08:59,17:30
36163,25,09-03-2023,Thursday,07:15,15:51
36164,25,12-03-2023,Sunday,08:34,17:26
36165,25,13-03-2023,Monday,09:17,15:09
36166,25,14-03-2023,Tuesday,09:09,17:22
36167,25,15-03-2023,Wednesday,09:52,16:27
36168,25,16-03-2023,Thursday,09:12,17:29
36169,25,19-03-2023,Sunday,09:51,16:34
36170,25,20-03-2023,Monday,07:46,17:04
36171,25,21-03-2023,Tuesday,08:19,17:52
36172,25,22-03-2023,Wednesday,07:32,17:52
36173,25,23-03-2023,Thursday,09:50,15:08
36174,25,26-03-2023,Sunday,09:03,17:56
36175,25,27-03-2023,Monday,07:55,17:56
36176,25,28-03-2023,Tuesday,08:37,16:23
36177,25,29-03-2023,Wednesday,09:44,17:55
36178,25,30-03-2023,Thursday,09:58,15:52
36179,25,02-04-2023,Sunday,08:29,16:48
36180,25,03-04-2023,Monday,07:48,16:00
36181,25,04-04-2023,Tuesday,09:36,16:57
36182,25,05-04-2023,Wednesday,09:48,16:43
36183,25,06-04-2023,Thursday,08:34,16:02
36184,25,09-04-2023,Sunday,07:15,15:36
36185,25,10-04-2023,Monday,07:13,16:50
36186,25,11-04-2023,Tuesday,09:33,17:02
36187,25,12-04-2023,Wednesday,08:51,15:05
36188,25,13-04-2023,Thursday,08:29,17:39
36189,25,16-04-2023,Sunday,08:26,16:09
36190,25,17-04-2023,Monday,07:10,17:09
36191,25,18-04-2023,Tuesday,08:22,15:41
36192,25,19-04-2023,Wednesday,08:55,15:15
36193,25,20-04-2023,Thursday,09:05,16:55
36194,25,23-04-2023,Sunday,07:02,16:17
36195,25,24-04-2023,Monday,09:05,16:29
36196,25,25-04-2023,Tuesday,09:30,17:56
36197,25,26-04-2023,Wednesday,08:48,16:31
36198,25,27-04-2023,Thursday,08:21,15:42
36199,493,01-03-2023,Wednesday,08:07,15:30
36200,493,02-03-2023,Thursday,07:43,17:51
36201,493,05-03-2023,Sunday,07:21,17:54
36202,493,06-03-2023,Monday,07:37,16:20
36203,493,07-03-2023,Tuesday,09:25,17:00
36204,493,08-03-2023,Wednesday,09:15,16:50
36205,493,09-03-2023,Thursday,09:30,15:56
36206,493,12-03-2023,Sunday,09:45,16:05
36207,493,13-03-2023,Monday,08:52,17:45
36208,493,14-03-2023,Tuesday,07:10,15:42
36209,493,15-03-2023,Wednesday,09:09,17:16
36210,493,16-03-2023,Thursday,09:47,16:59
36211,493,19-03-2023,Sunday,09:28,15:57
36212,493,20-03-2023,Monday,07:58,17:18
36213,493,21-03-2023,Tuesday,09:45,16:48
36214,493,22-03-2023,Wednesday,07:04,15:06
36215,493,23-03-2023,Thursday,07:26,17:07
36216,493,26-03-2023,Sunday,08:37,17:49
36217,493,27-03-2023,Monday,09:46,17:42
36218,493,28-03-2023,Tuesday,08:14,15:12
36219,493,29-03-2023,Wednesday,07:14,17:53
36220,493,30-03-2023,Thursday,07:41,17:34
36221,493,02-04-2023,Sunday,08:02,15:02
36222,493,03-04-2023,Monday,09:01,15:44
36223,493,04-04-2023,Tuesday,09:16,17:42
36224,493,05-04-2023,Wednesday,07:56,17:21
36225,493,06-04-2023,Thursday,08:25,16:08
36226,493,09-04-2023,Sunday,08:56,15:19
36227,493,10-04-2023,Monday,07:23,16:09
36228,493,11-04-2023,Tuesday,09:02,16:44
36229,493,12-04-2023,Wednesday,07:13,16:54
36230,493,13-04-2023,Thursday,07:30,17:11
36231,493,16-04-2023,Sunday,08:21,16:56
36232,493,17-04-2023,Monday,09:43,15:30
36233,493,18-04-2023,Tuesday,08:51,17:59
36234,493,19-04-2023,Wednesday,07:51,17:41
36235,493,20-04-2023,Thursday,09:52,15:17
36236,493,23-04-2023,Sunday,08:44,16:48
36237,493,24-04-2023,Monday,08:09,16:00
36238,493,25-04-2023,Tuesday,09:09,15:17
36239,493,26-04-2023,Wednesday,09:30,17:00
36240,493,27-04-2023,Thursday,08:07,16:28
36241,691,01-03-2023,Wednesday,07:08,15:29
36242,691,02-03-2023,Thursday,09:03,16:27
36243,691,05-03-2023,Sunday,07:00,16:17
36244,691,06-03-2023,Monday,08:27,15:31
36245,691,07-03-2023,Tuesday,09:42,17:53
36246,691,08-03-2023,Wednesday,07:58,16:23
36247,691,09-03-2023,Thursday,07:45,15:30
36248,691,12-03-2023,Sunday,07:27,17:45
36249,691,13-03-2023,Monday,08:56,16:12
36250,691,14-03-2023,Tuesday,08:24,15:49
36251,691,15-03-2023,Wednesday,09:08,15:55
36252,691,16-03-2023,Thursday,09:01,17:16
36253,691,19-03-2023,Sunday,07:47,17:49
36254,691,20-03-2023,Monday,09:10,15:32
36255,691,21-03-2023,Tuesday,09:14,17:25
36256,691,22-03-2023,Wednesday,09:28,15:25
36257,691,23-03-2023,Thursday,07:49,15:14
36258,691,26-03-2023,Sunday,08:25,16:36
36259,691,27-03-2023,Monday,08:05,15:04
36260,691,28-03-2023,Tuesday,07:05,17:14
36261,691,29-03-2023,Wednesday,09:58,16:50
36262,691,30-03-2023,Thursday,08:43,17:36
36263,691,02-04-2023,Sunday,08:26,17:25
36264,691,03-04-2023,Monday,09:55,16:09
36265,691,04-04-2023,Tuesday,08:47,15:06
36266,691,05-04-2023,Wednesday,07:03,17:19
36267,691,06-04-2023,Thursday,07:04,16:34
36268,691,09-04-2023,Sunday,09:14,15:07
36269,691,10-04-2023,Monday,07:07,17:24
36270,691,11-04-2023,Tuesday,08:18,15:01
36271,691,12-04-2023,Wednesday,09:26,16:06
36272,691,13-04-2023,Thursday,07:06,17:31
36273,691,16-04-2023,Sunday,08:22,15:48
36274,691,17-04-2023,Monday,09:17,17:29
36275,691,18-04-2023,Tuesday,09:17,16:31
36276,691,19-04-2023,Wednesday,09:33,16:34
36277,691,20-04-2023,Thursday,09:02,17:49
36278,691,23-04-2023,Sunday,07:37,15:33
36279,691,24-04-2023,Monday,09:53,16:05
36280,691,25-04-2023,Tuesday,09:11,15:24
36281,691,26-04-2023,Wednesday,09:37,17:01
36282,691,27-04-2023,Thursday,08:52,17:30
36283,207,01-03-2023,Wednesday,08:32,16:56
36284,207,02-03-2023,Thursday,09:24,15:59
36285,207,05-03-2023,Sunday,08:22,17:29
36286,207,06-03-2023,Monday,08:27,16:15
36287,207,07-03-2023,Tuesday,07:24,17:38
36288,207,08-03-2023,Wednesday,09:41,15:36
36289,207,09-03-2023,Thursday,08:09,15:47
36290,207,12-03-2023,Sunday,09:36,17:56
36291,207,13-03-2023,Monday,07:56,16:47
36292,207,14-03-2023,Tuesday,09:22,15:27
36293,207,15-03-2023,Wednesday,07:38,16:49
36294,207,16-03-2023,Thursday,09:03,15:12
36295,207,19-03-2023,Sunday,09:06,17:17
36296,207,20-03-2023,Monday,08:35,16:51
36297,207,21-03-2023,Tuesday,08:46,15:56
36298,207,22-03-2023,Wednesday,07:06,17:21
36299,207,23-03-2023,Thursday,09:57,15:59
36300,207,26-03-2023,Sunday,07:09,16:42
36301,207,27-03-2023,Monday,08:10,17:23
36302,207,28-03-2023,Tuesday,09:18,17:00
36303,207,29-03-2023,Wednesday,08:33,15:31
36304,207,30-03-2023,Thursday,09:41,16:51
36305,207,02-04-2023,Sunday,08:04,17:49
36306,207,03-04-2023,Monday,07:50,17:07
36307,207,04-04-2023,Tuesday,08:26,16:47
36308,207,05-04-2023,Wednesday,07:24,15:09
36309,207,06-04-2023,Thursday,07:24,17:16
36310,207,09-04-2023,Sunday,07:49,15:14
36311,207,10-04-2023,Monday,09:44,15:10
36312,207,11-04-2023,Tuesday,08:56,17:24
36313,207,12-04-2023,Wednesday,09:05,17:31
36314,207,13-04-2023,Thursday,07:10,17:54
36315,207,16-04-2023,Sunday,07:02,16:29
36316,207,17-04-2023,Monday,08:41,16:39
36317,207,18-04-2023,Tuesday,09:01,15:14
36318,207,19-04-2023,Wednesday,08:22,15:28
36319,207,20-04-2023,Thursday,08:53,15:07
36320,207,23-04-2023,Sunday,07:50,17:53
36321,207,24-04-2023,Monday,09:18,17:03
36322,207,25-04-2023,Tuesday,07:44,17:58
36323,207,26-04-2023,Wednesday,07:43,15:47
36324,207,27-04-2023,Thursday,09:38,17:10
36325,218,01-03-2023,Wednesday,08:37,16:41
36326,218,02-03-2023,Thursday,08:40,17:50
36327,218,05-03-2023,Sunday,09:56,15:12
36328,218,06-03-2023,Monday,07:28,17:09
36329,218,07-03-2023,Tuesday,07:57,17:24
36330,218,08-03-2023,Wednesday,09:34,15:03
36331,218,09-03-2023,Thursday,07:15,16:02
36332,218,12-03-2023,Sunday,08:46,17:02
36333,218,13-03-2023,Monday,08:02,16:58
36334,218,14-03-2023,Tuesday,09:09,16:37
36335,218,15-03-2023,Wednesday,08:12,16:35
36336,218,16-03-2023,Thursday,08:49,16:01
36337,218,19-03-2023,Sunday,08:23,15:43
36338,218,20-03-2023,Monday,09:39,15:28
36339,218,21-03-2023,Tuesday,08:15,17:59
36340,218,22-03-2023,Wednesday,09:43,15:59
36341,218,23-03-2023,Thursday,07:53,17:11
36342,218,26-03-2023,Sunday,07:50,16:10
36343,218,27-03-2023,Monday,09:38,16:38
36344,218,28-03-2023,Tuesday,07:41,15:24
36345,218,29-03-2023,Wednesday,07:15,17:34
36346,218,30-03-2023,Thursday,09:36,17:52
36347,218,02-04-2023,Sunday,07:41,16:06
36348,218,03-04-2023,Monday,07:52,17:48
36349,218,04-04-2023,Tuesday,09:51,15:53
36350,218,05-04-2023,Wednesday,07:43,15:08
36351,218,06-04-2023,Thursday,09:02,15:48
36352,218,09-04-2023,Sunday,08:14,15:36
36353,218,10-04-2023,Monday,08:52,16:01
36354,218,11-04-2023,Tuesday,09:00,16:16
36355,218,12-04-2023,Wednesday,09:07,15:55
36356,218,13-04-2023,Thursday,09:42,15:43
36357,218,16-04-2023,Sunday,09:08,16:04
36358,218,17-04-2023,Monday,09:22,17:28
36359,218,18-04-2023,Tuesday,08:51,16:08
36360,218,19-04-2023,Wednesday,09:49,17:14
36361,218,20-04-2023,Thursday,08:42,16:21
36362,218,23-04-2023,Sunday,07:26,16:54
36363,218,24-04-2023,Monday,07:57,15:43
36364,218,25-04-2023,Tuesday,07:43,15:32
36365,218,26-04-2023,Wednesday,08:31,15:39
36366,218,27-04-2023,Thursday,08:25,16:48
36367,617,01-03-2023,Wednesday,07:22,15:40
36368,617,02-03-2023,Thursday,08:40,15:28
36369,617,05-03-2023,Sunday,09:17,16:08
36370,617,06-03-2023,Monday,08:20,15:03
36371,617,07-03-2023,Tuesday,08:50,15:13
36372,617,08-03-2023,Wednesday,08:03,15:18
36373,617,09-03-2023,Thursday,07:00,17:24
36374,617,12-03-2023,Sunday,07:38,15:42
36375,617,13-03-2023,Monday,08:50,16:35
36376,617,14-03-2023,Tuesday,08:29,15:53
36377,617,15-03-2023,Wednesday,07:35,15:39
36378,617,16-03-2023,Thursday,07:09,17:19
36379,617,19-03-2023,Sunday,09:24,16:44
36380,617,20-03-2023,Monday,08:16,15:19
36381,617,21-03-2023,Tuesday,09:06,16:23
36382,617,22-03-2023,Wednesday,09:31,17:36
36383,617,23-03-2023,Thursday,09:00,16:46
36384,617,26-03-2023,Sunday,07:56,16:59
36385,617,27-03-2023,Monday,07:42,16:43
36386,617,28-03-2023,Tuesday,08:32,16:39
36387,617,29-03-2023,Wednesday,09:00,17:13
36388,617,30-03-2023,Thursday,09:52,17:01
36389,617,02-04-2023,Sunday,07:04,17:15
36390,617,03-04-2023,Monday,08:02,17:32
36391,617,04-04-2023,Tuesday,07:13,15:02
36392,617,05-04-2023,Wednesday,09:35,16:14
36393,617,06-04-2023,Thursday,09:29,16:22
36394,617,09-04-2023,Sunday,09:02,15:57
36395,617,10-04-2023,Monday,07:43,15:07
36396,617,11-04-2023,Tuesday,07:47,17:17
36397,617,12-04-2023,Wednesday,08:39,15:06
36398,617,13-04-2023,Thursday,07:41,17:17
36399,617,16-04-2023,Sunday,07:30,16:57
36400,617,17-04-2023,Monday,08:58,17:58
36401,617,18-04-2023,Tuesday,08:14,17:40
36402,617,19-04-2023,Wednesday,08:23,17:49
36403,617,20-04-2023,Thursday,07:32,15:36
36404,617,23-04-2023,Sunday,08:02,16:39
36405,617,24-04-2023,Monday,07:40,15:20
36406,617,25-04-2023,Tuesday,08:43,17:01
36407,617,26-04-2023,Wednesday,07:04,15:11
36408,617,27-04-2023,Thursday,07:01,15:33
36409,727,01-03-2023,Wednesday,09:00,15:51
36410,727,02-03-2023,Thursday,07:25,17:11
36411,727,05-03-2023,Sunday,07:27,15:01
36412,727,06-03-2023,Monday,08:20,17:58
36413,727,07-03-2023,Tuesday,07:31,15:34
36414,727,08-03-2023,Wednesday,07:00,17:03
36415,727,09-03-2023,Thursday,08:54,16:34
36416,727,12-03-2023,Sunday,09:52,17:07
36417,727,13-03-2023,Monday,09:46,17:15
36418,727,14-03-2023,Tuesday,07:21,16:09
36419,727,15-03-2023,Wednesday,07:36,15:06
36420,727,16-03-2023,Thursday,09:28,16:22
36421,727,19-03-2023,Sunday,09:20,15:04
36422,727,20-03-2023,Monday,08:45,17:14
36423,727,21-03-2023,Tuesday,09:16,17:21
36424,727,22-03-2023,Wednesday,09:44,16:33
36425,727,23-03-2023,Thursday,07:18,17:48
36426,727,26-03-2023,Sunday,09:40,17:31
36427,727,27-03-2023,Monday,09:21,17:26
36428,727,28-03-2023,Tuesday,09:47,15:39
36429,727,29-03-2023,Wednesday,09:50,17:58
36430,727,30-03-2023,Thursday,07:50,16:16
36431,727,02-04-2023,Sunday,09:19,15:55
36432,727,03-04-2023,Monday,08:43,17:45
36433,727,04-04-2023,Tuesday,07:05,17:59
36434,727,05-04-2023,Wednesday,08:29,15:50
36435,727,06-04-2023,Thursday,07:48,16:36
36436,727,09-04-2023,Sunday,09:37,17:55
36437,727,10-04-2023,Monday,07:51,16:01
36438,727,11-04-2023,Tuesday,08:52,16:04
36439,727,12-04-2023,Wednesday,08:13,16:35
36440,727,13-04-2023,Thursday,09:41,16:51
36441,727,16-04-2023,Sunday,08:50,17:22
36442,727,17-04-2023,Monday,09:53,17:19
36443,727,18-04-2023,Tuesday,07:08,16:34
36444,727,19-04-2023,Wednesday,08:57,16:03
36445,727,20-04-2023,Thursday,08:19,16:40
